Timestamp,Open,High,Low,change,Volume (BTC),Volume (Currency),Weighted Price
2021-3-20 15:06,59544.15,59720.96,59544.15,59408.89131,6,357926.87,59613.46
2021-3-20 15:07,59704.9,59707.92,59622.39,59411.45415,0.86,51166.71,59640.33
2021-3-20 15:08,59605.82,59623.92,59545.61,59413.7023,1.49,88654.14,59587.25
2021-3-20 15:09,59553.67,59589.03,59543.86,59415.62819,1.28,75981.31,59565.67
2021-3-20 15:10,59560.31,59600,59552.47,59417.22555,1.88,111738.94,59566.3
2021-3-20 15:11,59576.11,59597.08,59560.29,59418.48918,0.39,23462.87,59571.55
2021-3-20 15:12,59553.59,59571.56,59536.11,59419.41501,0.09,5247.49,59552.08
2021-3-20 15:13,59580.01,59580.01,59574.31,59420.00018,0.01,313.38,59578.45
2021-3-20 15:14,59587.36,59593.38,59575.42,59420.24305,0.99,58702.73,59584.5
2021-3-20 15:15,59580.29,59600,59560.97,59420.14317,2.3,136842.95,59592.64
2021-3-20 15:16,59616.02,59623.95,59601.89,59419.70134,4.22,251644.03,59606.68
2021-3-20 15:17,59616.33,59674.38,59616.33,59418.91975,6.17,368005.91,59617.78
2021-3-20 15:18,59645.84,59690.88,59590.77,59417.80201,1.04,61861.45,59644.89
2021-3-20 15:19,59587.17,59604.12,59496.8,59416.35372,1.51,90093.61,59540.72
2021-3-20 15:20,59553.06,59553.06,59497.96,59414.5818,2.46,146506.21,59516
2021-3-20 15:21,59527.85,59536.54,59497.51,59412.4942,0.25,14841.2,59517.79
2021-3-20 15:22,59543.62,59546.78,59523.13,59410.09964,0.27,16072.57,59529.38
2021-3-20 15:23,59525.1,59550,59516.18,59407.40777,0.56,33079.25,59524.08
2021-3-20 15:24,59532.38,59532.38,59471.14,59404.42911,0.92,54465,59483.87
2021-3-20 15:25,59482.34,59482.35,59317.05,59401.1752,0.94,55987.12,59416.97
2021-3-20 15:26,59353.84,59415.14,59305.53,59397.65812,1.52,89938.06,59341.71
2021-3-20 15:27,59383.4,59383.4,59181.69,59393.88935,2.26,134301.26,59300.44
2021-3-20 15:28,59243.45,59317.28,59243.45,59389.8805,0.68,40432.63,59289.22
2021-3-20 15:29,59339.84,59347.53,59339.84,59385.64197,0.17,9921.06,59347.14
2021-3-20 15:30,59374.82,59396.55,59309.66,59381.18335,1.71,101329.83,59341.04
2021-3-20 15:31,59302.55,59337.01,59253.74,59376.51394,7.23,429121.52,59322.91
2021-3-20 15:32,59336.01,59370.66,59329.81,59371.64249,9.09,539602.4,59353.84
2021-3-20 15:33,59355.68,59355.68,59309.91,59366.57737,4.22,250216.47,59337.67
2021-3-20 15:34,59328.86,59364.6,59328.86,59361.32687,0.62,36947.71,59347.08
2021-3-20 15:35,59401.59,59448.22,59401.59,59355.89885,0.81,48379.29,59437.91
2021-3-20 15:36,59434.55,59484.77,59428.69,59350.30119,0.48,28769.36,59454.66
2021-3-20 15:37,59431.74,59494.72,59431.74,59344.5423,0.8,47446.51,59457.2
2021-3-20 15:38,59482.78,59484.14,59450.94,59338.6312,0.41,24592.53,59476.08
2021-3-20 15:39,59475.34,59475.34,59414,59332.57795,0.5,29744.48,59431.78
2021-3-20 15:40,59432.26,59461.02,59432.26,59326.39348,0.76,45171.55,59442.31
2021-3-20 15:41,59430.28,59443.96,59430.28,59320.08935,0.69,41206.16,59436.13
2021-3-20 15:42,59441.26,59441.26,59379.65,59313.67805,0.13,7915.59,59414.1
2021-3-20 15:43,59363.39,59363.39,59315.36,59307.17302,0.27,16195.59,59316.48
2021-3-20 15:44,59303.2,59360.91,59303.2,59300.58825,1.18,69955.2,59327.5
2021-3-20 15:45,59285.88,59294.29,59270.7,59293.93774,0.45,26479.68,59291.31
2021-3-20 15:46,59255.45,59288.68,59234.41,59287.23573,0.57,33578.2,59254.38
2021-3-20 15:47,59245.83,59245.83,59151.03,59280.4963,6.54,387085.62,59167.71
2021-3-20 15:48,59154.26,59260.23,59152.48,59273.73351,1.12,66388.89,59195.78
2021-3-20 15:49,59227.49,59227.49,59149.06,59266.96047,1.15,68060.32,59187.82
2021-3-20 15:50,59203.67,59232.54,59202.81,59260.19018,0.28,16476.13,59218.76
2021-3-20 15:51,59207.17,59266.79,59207.17,59253.43528,1,59168.57,59233.64
2021-3-20 15:52,59204.52,59268.91,59204.52,59246.70822,0.84,49868,59223.9
2021-3-20 15:53,59255.12,59318.07,59255.12,59240.02131,0.91,53946.27,59279.3
2021-3-20 15:54,59341.37,59341.37,59195.64,59233.38667,2.5,148057.44,59255.33
2021-3-20 15:55,59191.28,59191.28,59071.07,59226.81684,2.69,159113.12,59116.09
2021-3-20 15:56,59148.42,59205.02,59128.35,59220.32404,0.86,51148.03,59157.84
2021-3-20 15:57,59182.08,59239.85,59182.08,59213.91973,1.37,80818.77,59206.45
2021-3-20 15:58,59228.57,59267.99,59210.07,59207.61484,1.13,67115.85,59225.95
2021-3-20 15:59,59297.59,59297.59,59204.42,59201.4205,0.97,57673.93,59269.57
2021-3-20 16:00,59273.35,59339.34,59135.48,59195.3483,3.22,190905.82,59201.06
2021-3-20 16:01,59255.68,59255.71,59125.87,59189.41019,2.53,149746.64,59202.63
2021-3-20 16:02,59177.94,59206.96,59045.67,59183.61851,4.97,293767.56,59086.05
2021-3-20 16:03,59045.67,59130.97,59045.67,59177.98538,0.34,19911.31,59088.63
2021-3-20 16:04,59119.13,59122.58,59088.84,59172.52188,1.55,91774.93,59108.13
2021-3-20 16:05,59094.09,59103.28,59036.3,59167.23866,0.76,44749.32,59047.79
2021-3-20 16:06,59031.32,59031.32,58970,59162.14589,4.11,242225.6,58984.78
2021-3-20 16:07,58990.41,59040.49,58907.23,59157.25284,4.89,288269.65,58980.16
2021-3-20 16:08,58960.56,59008.81,58960.56,59152.56757,1.38,81190.46,58979.89
2021-3-20 16:09,59017.98,59031.55,58953.48,59148.09629,2.15,126567.71,58975.33
2021-3-20 16:10,58989.25,59067.89,58989.25,59143.84397,3.26,192159.94,59034.82
2021-3-20 16:11,59070.97,59070.97,58993.16,59139.81424,1.22,71891.66,59017.3
2021-3-20 16:12,59009.91,59052.87,59009.59,59136.00995,0.38,22577.79,59042.89
2021-3-20 16:13,59041.82,59041.82,59032.14,59132.43284,0.36,21145.35,59036.02
2021-3-20 16:14,59026.7,59033.39,58946.73,59129.08395,1.21,71160.37,58974.33
2021-3-20 16:15,58961.69,59064.04,58961.69,59125.96358,2.6,153634.4,59007.19
2021-3-20 16:16,59007.49,59007.49,58939.52,59123.07061,0.86,50417.75,58959.4
2021-3-20 16:17,58958.91,59014.5,58958.91,59120.40314,0.59,34931.19,58986.22
2021-3-20 16:18,58989.37,59001.88,58954.19,59117.95785,2.54,149970.06,58970.74
2021-3-20 16:19,58983.49,59040.44,58982.9,59115.7304,0.92,54132.58,59006.94
2021-3-20 16:20,58995.52,59049.27,58995.52,59113.71541,0.95,56042.14,59014.79
2021-3-20 16:21,59097.71,59120.04,59062.63,59111.90671,0.61,36157.21,59086.63
2021-3-20 16:22,59062.32,59062.32,58995,59110.2975,0.37,21863.18,59009.37
2021-3-20 16:23,59002.03,59092.36,59000.63,59108.88064,0.97,57390.26,59038.39
2021-3-20 16:24,59094.95,59112.79,59059.53,59107.64807,1.15,67990.31,59064.48
2021-3-20 16:25,59083.21,59100.48,59083.21,59106.59155,0.27,16155.37,59084.1
2021-3-20 16:26,59095.59,59144.86,59095.59,59105.70244,0.19,11441.25,59116.71
2021-3-20 16:27,59138.63,59157.15,59138.63,59104.97209,2.2,130231.19,59151.78
2021-3-20 16:28,59136.14,59136.21,59119.29,59104.39206,0.35,20481.39,59128.75
2021-3-20 16:29,59137.16,59137.16,59052.99,59103.9542,1.68,99493.79,59080.3
2021-3-20 16:30,59090.69,59174.25,59090.69,59103.65055,0.56,32829.11,59136.76
2021-3-20 16:31,59180,59180,59172.61,59103.47289,0.18,10621.31,59174.94
2021-3-20 16:32,59172.42,59198.38,59159.89,59103.41353,0.38,22748.49,59174.9
2021-3-20 16:33,59153.97,59170.07,59145.58,59103.46534,0.08,4982.22,59163.4
2021-3-20 16:34,59170.2,59183.68,59130.95,59103.62159,0.4,23756.97,59137.54
2021-3-20 16:35,59131.95,59131.95,59072.37,59103.8759,0.15,8765.4,59104.16
2021-3-20 16:36,59018.01,59046.85,59018.01,59104.22208,0.13,7947.26,59043.53
2021-3-20 16:37,59037.57,59090.22,59037.57,59104.65373,1.83,108315.03,59069.86
2021-3-20 16:38,59071.66,59170.35,59071.66,59105.16378,1.83,108226.33,59103.86
2021-3-20 16:39,59161.77,59187.81,59128.15,59105.745,3.09,182780.46,59159.08
2021-3-20 16:40,59185.78,59223.55,59185.78,59106.39067,0.19,11399.12,59202.19
2021-3-20 16:41,59219.23,59238.55,59178.71,59107.09467,3.66,216537.7,59199.47
2021-3-20 16:42,59203.09,59217.55,59192.74,59107.85178,1.8,106604.36,59204.04
2021-3-20 16:43,59205.33,59230.47,59205.33,59108.65751,1.76,104208.73,59220.48
2021-3-20 16:44,59226.31,59266.43,59226.31,59109.50815,1.9,112719.11,59236.53
2021-3-20 16:45,59247.71,59247.71,59247.71,59110.40093,0.05,2963.01,59247.71
2021-3-20 16:46,59238.11,59238.11,59186.11,59111.33421,0.82,48642.75,59197.23
2021-3-20 16:47,59199.94,59207.09,59164.68,59112.30744,0.59,34636.32,59191.58
2021-3-20 16:48,59173.1,59214.06,59173.1,59113.32075,0.38,22350.78,59198.2
2021-3-20 16:49,59180.29,59180.29,59118.82,59114.37476,2.54,150289.33,59141.03
2021-3-20 16:50,59132.3,59179.34,59129.05,59115.47083,0.89,52572.67,59145.29
2021-3-20 16:51,59195.81,59201.73,59117.05,59116.61035,0.08,4602.82,59165.67
2021-3-20 16:52,59134.33,59134.33,59086.58,59117.79518,0.35,20825.5,59087.8
2021-3-20 16:53,59066.06,59077.89,59055.89,59119.02718,1.27,75267.55,59064.44
2021-3-20 16:54,59095.74,59095.74,58988.23,59120.30804,3.11,183310.48,59003.43
2021-3-20 16:55,59002.55,59072.88,59002.55,59121.63911,0.94,55532.16,59028.98
2021-3-20 16:56,59073.47,59147.23,59073.47,59123.02109,0.67,39572.22,59092.97
2021-3-20 16:57,59092.25,59106.5,59024.36,59124.45427,1.16,68304.69,59059.49
2021-3-20 16:58,59033.3,59038.76,58995,59125.93888,0.84,49559.45,59027.19
2021-3-20 16:59,59047.22,59058.05,59012.24,59127.47453,0.91,53605.38,59047.62
2021-3-20 17:00,59048.58,59164.53,59039.02,59129.05991,3.29,194400.98,59104.8
2021-3-20 17:01,59173.32,59221.92,59173.32,59130.69316,0.7,41352.28,59184.58
2021-3-20 17:02,59213.18,59214.4,59169.19,59132.37248,0.22,12905.22,59178.31
2021-3-20 17:03,59189.38,59205.89,59121.11,59134.09675,0.58,34444.56,59180.48
2021-3-20 17:04,59106.47,59106.47,59094.21,59135.86511,0.6,35452.56,59101.33
2021-3-20 17:05,59119.14,59173.93,59119.14,59137.67677,0.82,48299.9,59154.07
2021-3-20 17:06,59147.86,59166.96,59120.99,59139.53068,0.63,37159.72,59149.49
2021-3-20 17:07,59166.9,59166.9,59124.43,59141.42601,0.95,55972.13,59133.65
2021-3-20 17:08,59123.49,59126.71,59064.12,59143.36212,0.53,31569.76,59112.11
2021-3-20 17:09,59097.79,59107.94,59040.63,59145.33847,1.32,77960.83,59060.58
2021-3-20 17:10,59072.54,59072.54,59032.01,59147.3544,0.64,37849.71,59044.67
2021-3-20 17:11,59054.16,59097.48,59049.69,59149.40842,0.37,21696.59,59071.43
2021-3-20 17:12,59112.24,59127,59090.73,59151.49837,0.34,20222.45,59106.33
2021-3-20 17:13,59099.2,59133.38,59091.69,59153.62163,0.72,42538.27,59112.28
2021-3-20 17:14,59131.84,59131.84,59097.93,59155.77515,0.36,21440.42,59102.8
2021-3-20 17:15,59117.55,59188.76,59117.06,59157.9557,2.59,153369.18,59134.58
2021-3-20 17:16,59158.59,59246.94,59154.11,59160.15965,0.31,18595.08,59179.58
2021-3-20 17:17,59246.95,59246.95,59177.12,59162.38328,0.82,48381.66,59202.45
2021-3-20 17:18,59200.52,59200.52,59151.85,59164.62357,0.84,49823.98,59170.2
2021-3-20 17:19,59174.62,59180.58,59173.02,59166.8778,0.63,37524.99,59176.73
2021-3-20 17:20,59187.88,59193.1,59174.41,59169.14327,1.15,67833.73,59184.4
2021-3-20 17:21,59153.6,59171.76,59120.46,59171.4174,1.76,103975.74,59151.41
