TradingDate,Y1,Y2,Y3,change
2000-12-13,4.461330465,7.987510558,-1.124797123,11.00514762
2000-12-14,4.594852134,7.879417588,-1.01574134,11.03419956
2000-12-15,4.733372586,7.767046915,-0.905643925,11.0634846
2000-12-18,4.876770261,7.650563546,-0.794653017,11.09303792
2000-12-19,5.02490861,7.530151021,-0.682928326,11.12289278
2000-12-20,5.17761911,7.406011272,-0.570647768,11.15307822
2000-12-21,5.33470521,7.27836871,-0.458001015,11.1836205
2000-12-22,5.495940661,7.147471356,-0.345189524,11.21454284
2000-12-25,5.66106544,7.013591739,-0.232427229,11.24586471
2000-12-26,5.829785245,6.877027969,-0.119940821,11.27760165
2000-12-27,6.001766815,6.738104592,-0.007970651,11.3097646
2000-12-28,6.176642141,6.597174583,0.103231654,11.34236051
2000-12-29,6.354002856,6.454620213,0.21339975,11.37539188
2001-1-2,6.53339722,6.310854255,0.322252325,11.40885644
2001-1-3,6.714332564,6.166321953,0.42949467,11.44274767
2001-1-4,6.89634695,6.021447965,0.534859937,11.47706208
2001-1-5,7.079011969,5.87663898,0.638086165,11.51179858
2001-1-8,7.261930082,5.732279461,0.738936189,11.54695971
2001-1-9,7.444733429,5.588733767,0.837197274,11.58255192
2001-1-10,7.627082115,5.446346914,0.932680012,11.61858488
2001-1-11,7.808663377,5.305446549,1.025217993,11.65507206
2001-1-12,7.989190918,5.166347915,1.114645837,11.69202797
2001-1-15,8.168403468,5.029354956,1.200798572,11.72946787
2001-1-16,8.346061924,4.894757091,1.283531697,11.76740904
2001-1-17,8.52194948,4.762834553,1.362699711,11.80586895
2001-1-18,8.695869283,4.633855501,1.438176455,11.84486721
2001-1-19,8.867644051,4.508080959,1.509833496,11.88442299
2001-2-5,9.037115003,4.3857657,1.577539091,11.92455496
2001-2-6,9.204134369,4.267141222,1.641172048,11.96527336
2001-2-7,9.368572472,4.152423038,1.700629647,12.00659114
2001-2-8,9.530315984,4.041811959,1.755824555,12.04852247
2001-2-9,9.689262457,3.935489588,1.806680282,12.09107639
2001-2-12,9.845322277,3.833619011,1.853132915,12.13426008
2001-2-13,9.99841791,3.736345015,1.895129302,12.17807851
2001-2-14,10.14848712,3.643797965,1.93263001,12.22253971
2001-2-15,10.29547906,3.556093267,1.965606424,12.26765087
2001-2-16,10.43935409,3.473333431,1.994041762,12.31341955
2001-2-19,10.58008275,3.395608749,2.017930362,12.35985327
2001-2-20,10.71764118,3.322994947,2.037274294,12.40695459
2001-2-21,10.85201124,3.255553256,2.052083868,12.45472196
2001-2-22,10.98318414,3.193334813,2.062381364,12.50315549
2001-2-23,11.11115942,3.136384422,2.068201641,12.55225738
2001-2-26,11.23594268,3.084741543,2.069590726,12.60203001
2001-2-27,11.35753822,3.038434667,2.066600368,12.65246711
2001-2-28,11.47594733,2.997480212,2.059288192,12.70355244
2001-3-1,11.59117525,2.961887624,2.047723642,12.75526925
2001-3-2,11.70323407,2.93165605,2.031983641,12.80760181
2001-3-5,11.81214103,2.906773853,2.012151769,12.86053397
2001-3-6,11.91791511,2.887218325,1.988317919,12.91404604
2001-3-7,12.02058116,2.872956746,1.960579251,12.96811956
2001-3-8,12.12016586,2.863943306,1.929037181,13.02273267
2001-3-9,12.21669859,2.8601205,1.893799008,13.07786173
2001-3-12,12.31020482,2.86141608,1.854975084,13.13347432
2001-3-13,12.40071476,2.867746474,1.812682811,13.189539
2001-3-14,12.48826142,2.879016329,1.767046054,13.24602352
2001-3-15,12.57288075,2.89511976,1.718196815,13.30289557
2001-3-16,12.65460774,2.91593716,1.666272538,13.36011832
2001-3-19,12.73347761,2.941336785,1.611418107,13.4176522
2001-3-20,12.80952383,2.9711734,1.553785001,13.47545283
2001-3-21,12.88277486,3.005286042,1.493529427,13.53346741
2001-3-22,12.95326051,3.043500908,1.43081593,13.5916418
2001-3-23,13.02100971,3.085628749,1.365814102,13.64991771
2001-3-26,13.08605115,3.13146495,1.298699007,13.70823334
2001-3-27,13.14841378,3.180789869,1.229652535,13.76652417
2001-3-28,13.20812068,3.23338693,1.15884226,13.82471892
